id_venta,id_producto,id_cliente,cantidad,fecha,valor_total_venta
V006399,P0488,C0047,8,2020-10-22,351.68
V000418,P0538,C0198,9,2021-01-03,44.01
V004782,P0402,C0299,3,2024-06-26,123.53999999999999
V005025,P0429,C0264,9,2020-06-03,189.09
V007092,P0078,C0260,9,2021-01-20,554.13
V005779,P0249,C0286,5,2022-08-17,42.45
V005795,P0276,C0227,9,2021-08-04,295.56000000000006
V004939,P0516,C0022,5,2023-12-05,118.65
V005982,P0336,C0026,9,2021-12-29,359.18999999999994
V005011,P0297,C0113,6,2022-09-22,461.34000000000003
V000919,P0063,C0270,4,2023-03-18,287.2
V003805,P0264,C0275,2,2023-04-10,120.9
V003408,P0015,C0156,10,2020-03-22,54.6
V007783,P0035,C0104,9,2021-11-20,839.07
V006312,P0591,C0124,10,2024-04-08,111.5
V006169,P0143,C0214,7,2021-07-14,616.98
V003621,P0020,C0214,7,2022-12-25,480.96999999999997
V001980,P0164,C0246,2,2020-09-23,177.84
V005700,P0324,C0237,6,2020-10-08,410.58000000000004
V006105,P0396,C0038,5,2022-01-08,173.55
V003344,P0021,C0159,9,2020-10-21,316.08
V005672,P0535,C0232,6,2021-12-12,46.32
V001145,P0209,C0101,7,2024-02-02,296.17
V000242,P0474,C0251,8,2022-06-13,14.56
V003539,P0096,C0137,7,2023-04-21,275.31
V003405,P0391,C0173,8,2020-08-16,759.76
V004889,P0310,C0163,8,2022-02-12,74.72
V000819,P0344,C0090,1,2020-05-27,76.41
V007791,P0184,C0009,6,2020-08-29,15.66
V000816,P0110,C0030,8,2021-12-30,226.8
V005257,P0092,C0140,9,2022-01-08,216.45000000000002
V004705,P0171,C0255,7,2020-02-21,180.67
V007666,P0491,C0123,7,2022-08-26,330.12
V004967,P0405,C0086,5,2024-06-02,402.9
V003834,P0239,C0032,5,2024-02-24,223.5
V005753,P0058,C0238,3,2022-05-01,98.72999999999999
V000575,P0071,C0168,6,2024-03-06,384.18
V005012,P0172,C0101,2,2020-06-29,13.1
V004207,P0022,C0161,4,2020-03-10,169.72
V002176,P0513,C0217,6,2021-04-10,142.62
V002600,P0324,C0194,8,2022-01-17,547.44
V006398,P0025,C0267,1,2023-06-03,83.8
V006661,P0281,C0245,8,2021-02-11,124.88
V000733,P0507,C0178,4,2020-06-25,50.04
V005377,P0109,C0140,4,2020-09-05,100.16
V005795,P0358,C0227,10,2021-08-04,951.5999999999999
V004722,P0109,C0009,5,2020-09-10,125.19999999999999
V004247,P0487,C0217,2,2023-04-29,113.96
V001928,P0292,C0071,1,2021-05-05,39.12
V002833,P0206,C0161,1,2022-04-16,19.2
V002238,P0560,C0032,4,2020-04-07,138.6
V000368,P0521,C0109,4,2020-11-04,81.24
V000688,P0355,C0213,8,2021-11-19,758.96
V002807,P0268,C0099,2,2023-05-07,106.12
V002838,P0123,C0038,8,2021-09-29,241.76
V006054,P0302,C0165,2,2024-03-02,82.52
V002308,P0441,C0093,6,2023-04-09,543.48
V003561,P0101,C0154,3,2020-09-18,258.09000000000003
V003889,P0449,C0042,5,2020-10-31,210.55
V001563,P0289,C0120,9,2022-02-13,248.76
V005303,P0590,C0255,4,2020-09-16,398.08
V000002,P0534,C0213,9,2023-03-17,710.5500000000001
V001011,P0203,C0197,4,2024-05-18,281.92
V004655,P0318,C0037,1,2022-12-08,70.51
V005148,P0558,C0167,6,2022-03-15,201.24
V000707,P0487,C0092,9,2023-08-23,512.8199999999999
V000425,P0558,C0076,6,2022-04-19,201.24
V002070,P0572,C0237,6,2022-11-16,450.06000000000006
V006551,P0331,C0213,9,2023-07-26,769.32
V005693,P0109,C0116,4,2022-08-11,100.16
V007373,P0441,C0143,2,2023-08-17,181.16
V001004,P0459,C0283,10,2020-02-05,75.19999999999999
V006443,P0058,C0127,6,2020-04-22,197.45999999999998
V003587,P0213,C0222,8,2022-10-31,659.76
V004327,P0147,C0263,6,2023-03-23,352.74
V000976,P0512,C0184,4,2022-09-12,185.12
V005028,P0325,C0079,10,2024-07-01,71.6
V006088,P0579,C0230,5,2020-08-31,475.3
V004971,P0274,C0076,5,2023-01-24,252.54999999999998
V001701,P0391,C0184,9,2020-11-20,854.73
V000589,P0176,C0082,7,2023-03-16,533.4
V002259,P0092,C0070,8,2021-07-09,192.4
V002419,P0281,C0122,8,2021-03-21,124.88
V000351,P0258,C0134,10,2023-03-16,260.9
V002477,P0401,C0237,9,2021-03-12,724.32
V007805,P0506,C0209,6,2020-01-03,298.32
V004078,P0072,C0042,1,2024-06-15,31.43
V000495,P0524,C0092,2,2021-02-16,38.46
V007220,P0562,C0059,7,2023-10-18,552.51
V007848,P0327,C0007,1,2024-03-17,11.0
V007006,P0422,C0007,9,2022-07-10,478.98
V004714,P0547,C0227,4,2024-04-25,379.12
V004811,P0297,C0160,1,2021-05-30,76.89
V005663,P0544,C0161,2,2021-01-04,160.44
V003315,P0303,C0086,10,2020-02-05,725.6999999999999
V007803,P0456,C0210,4,2021-02-07,175.2
V005005,P0416,C0167,9,2020-03-22,435.68999999999994
V006358,P0503,C0254,2,2020-04-11,57.98
V003229,P0099,C0158,4,2023-05-25,206.44
V007549,P0327,C0075,4,2021-05-18,44.0
V002846,P0136,C0213,9,2022-10-02,586.8000000000001
V006422,P0512,C0218,2,2024-01-21,92.56
V002199,P0205,C0161,9,2024-06-03,803.79
V000136,P0144,C0113,6,2022-06-15,79.67999999999999
V006686,P0589,C0046,10,2023-11-03,805.1999999999999
V006812,P0331,C0048,5,2020-01-21,427.40000000000003
V000614,P0383,C0299,4,2022-03-03,80.48
V000621,P0094,C0015,10,2020-06-21,346.70000000000005
V002526,P0058,C0048,10,2023-09-30,329.09999999999997
V006495,P0215,C0126,7,2023-01-07,399.63
V001645,P0266,C0161,7,2024-01-08,337.82
V004236,P0259,C0035,5,2021-11-24,219.0
V003494,P0381,C0251,9,2023-09-21,155.52
V001656,P0481,C0200,5,2021-12-27,382.2
V006905,P0273,C0197,10,2020-04-06,622.6
V005933,P0416,C0212,7,2023-04-21,338.87
V002482,P0129,C0211,2,2021-01-03,114.78
V004117,P0485,C0134,7,2021-08-08,9.24
V000063,P0415,C0109,8,2023-10-26,744.4
V005103,P0349,C0169,9,2020-03-27,261.0
V004640,P0131,C0112,5,2021-09-11,9.7
V007325,P0325,C0145,5,2021-02-08,35.8
V005432,P0470,C0031,6,2022-04-27,447.41999999999996
V007748,P0294,C0119,5,2021-07-21,472.5
V001950,P0179,C0167,4,2020-11-04,149.12
V002387,P0537,C0190,2,2024-06-23,179.08
V000268,P0508,C0297,10,2020-04-19,735.1999999999999
V001125,P0229,C0078,5,2020-04-29,85.39999999999999
V002322,P0460,C0248,7,2022-05-19,542.9200000000001
V002622,P0539,C0224,6,2023-05-28,102.30000000000001
V004735,P0164,C0114,1,2021-03-07,88.92
V002567,P0286,C0183,4,2023-07-17,118.4
V001100,P0367,C0051,3,2020-03-04,132.72
V007667,P0029,C0227,8,2020-05-30,89.36
V004391,P0477,C0137,3,2021-01-21,123.0
V007969,P0161,C0299,4,2023-09-26,85.24
V000343,P0545,C0208,8,2023-12-14,419.6
V007238,P0013,C0286,5,2020-08-23,39.900000000000006
V001738,P0418,C0117,1,2021-07-21,33.56
V002901,P0351,C0283,5,2021-09-24,15.149999999999999
V004377,P0198,C0275,1,2022-07-14,2.31
V002427,P0147,C0281,4,2022-09-23,235.16
V001332,P0570,C0086,2,2023-04-01,115.06
V006795,P0123,C0104,4,2021-08-08,120.88
V000763,P0478,C0069,3,2022-10-08,256.35
V007738,P0378,C0294,5,2021-04-29,123.05
V001185,P0383,C0117,7,2020-10-03,140.84
V007103,P0335,C0050,2,2021-09-26,152.24
V003848,P0324,C0096,3,2024-03-11,205.29000000000002
V002487,P0456,C0129,8,2021-12-23,350.4
V006771,P0264,C0188,6,2023-06-05,362.70000000000005
V000926,P0151,C0028,1,2020-11-30,51.8
V002357,P0427,C0230,4,2020-04-29,64.04
V001043,P0104,C0208,6,2024-04-17,232.20000000000002
V004264,P0350,C0025,3,2020-01-13,212.13
V004927,P0262,C0025,10,2022-09-09,581.4
V003749,P0020,C0045,2,2021-11-13,137.42
V003584,P0512,C0148,5,2023-02-22,231.4
V005795,P0181,C0227,1,2021-08-04,54.23
V002633,P0521,C0185,5,2020-05-18,101.55
V007062,P0587,C0188,8,2024-06-04,303.04
V007844,P0440,C0297,8,2022-09-01,457.04
V002221,P0039,C0122,8,2022-11-07,552.0
V003457,P0098,C0125,7,2020-09-25,633.15
V001246,P0406,C0215,7,2021-08-29,670.25
V001590,P0316,C0283,6,2023-12-12,111.84
V004950,P0416,C0282,1,2021-10-31,48.41
V002749,P0246,C0234,5,2023-10-12,198.85000000000002
V004914,P0399,C0203,1,2023-07-29,48.15
V002339,P0353,C0056,7,2022-02-17,294.14000000000004
V006611,P0503,C0134,2,2023-01-12,57.98
V003952,P0486,C0285,10,2022-02-03,500.6
V006464,P0440,C0041,10,2023-10-21,571.3000000000001
V005343,P0206,C0133,9,2023-07-26,172.79999999999998
V006903,P0458,C0198,5,2022-01-18,59.25
V000447,P0184,C0127,10,2022-02-25,26.099999999999998
V007173,P0060,C0174,7,2022-09-28,249.33999999999997
V001616,P0395,C0262,10,2021-05-19,560.2
V004386,P0419,C0145,3,2021-06-27,234.99
V001192,P0541,C0204,2,2021-09-22,50.58
V004115,P0201,C0120,2,2024-05-14,6.36
V002646,P0075,C0131,4,2021-08-06,121.0
V001846,P0123,C0197,7,2021-06-21,211.54
V005425,P0489,C0072,1,2022-01-11,21.88
V001935,P0343,C0069,2,2022-09-09,4.56
V004960,P0275,C0075,2,2021-02-23,194.26
V002151,P0014,C0058,5,2022-04-10,379.85
V001959,P0091,C0164,5,2022-06-04,358.35
V001793,P0392,C0092,4,2021-07-23,34.48
V001894,P0358,C0041,10,2021-10-29,951.5999999999999
V003897,P0188,C0036,7,2024-01-31,15.469999999999999
V001122,P0282,C0071,7,2023-06-03,81.89999999999999
V007615,P0338,C0267,5,2022-12-19,177.8
V006445,P0375,C0149,5,2020-07-28,251.35000000000002
V000586,P0276,C0188,4,2020-07-10,131.36
V005342,P0457,C0089,7,2020-01-08,30.169999999999998
V001979,P0381,C0043,3,2023-12-31,51.84
V007464,P0016,C0214,6,2020-10-14,40.26
V000415,P0354,C0053,5,2021-04-28,22.9
V000716,P0411,C0255,9,2021-08-06,650.43
V003812,P0495,C0037,6,2021-01-09,521.52
V005253,P0318,C0022,6,2022-05-18,423.06000000000006
V004224,P0239,C0088,9,2023-07-25,402.3
V002546,P0355,C0101,8,2022-01-20,758.96
V000416,P0174,C0060,2,2023-04-23,121.34
V002743,P0523,C0168,5,2023-10-10,299.6
V003817,P0060,C0269,5,2020-07-05,178.1
V000177,P0173,C0237,9,2023-01-28,530.1899999999999
V003410,P0565,C0163,9,2023-11-01,842.67
V007367,P0297,C0161,10,2024-05-07,768.9
V005636,P0035,C0251,9,2022-01-25,839.07
V007117,P0239,C0263,6,2023-06-02,268.20000000000005
V003087,P0515,C0079,2,2020-04-29,161.42
V004810,P0479,C0099,2,2021-03-06,22.8
V001043,P0149,C0208,5,2024-04-17,125.25
V007494,P0015,C0208,5,2021-02-10,27.3
V002579,P0165,C0230,5,2020-06-29,466.0
V001454,P0311,C0022,10,2023-11-12,522.3
V002798,P0456,C0265,3,2020-07-04,131.39999999999998
V006371,P0143,C0009,8,2022-03-16,705.12
V005189,P0446,C0144,3,2023-08-06,208.53000000000003
V004188,P0471,C0053,4,2021-12-31,264.2
V002783,P0504,C0021,5,2020-09-14,183.25
V004499,P0367,C0082,2,2022-12-04,88.48
V007018,P0113,C0216,2,2023-02-07,43.3
V006084,P0210,C0244,3,2020-02-01,201.14999999999998
V000559,P0580,C0224,6,2020-08-15,55.980000000000004
V001379,P0501,C0082,4,2022-07-25,147.64
V003021,P0597,C0001,7,2020-07-06,239.60999999999999
V005863,P0115,C0169,8,2021-02-18,741.04
V003450,P0099,C0042,4,2023-08-05,206.44
V006561,P0401,C0133,4,2021-07-13,321.92
V006340,P0121,C0124,10,2020-08-31,148.1
V004460,P0082,C0104,7,2020-08-27,247.24
V007020,P0051,C0155,5,2023-11-10,269.40000000000003
V001421,P0268,C0003,8,2020-12-29,424.48
V003603,P0080,C0256,7,2020-07-04,163.38
V004721,P0479,C0229,4,2021-09-17,45.6
V003039,P0284,C0254,2,2021-11-15,55.92
V001756,P0533,C0188,6,2022-09-13,126.53999999999999
V006214,P0014,C0234,2,2021-12-26,151.94
V000728,P0121,C0260,9,2023-11-16,133.29
V006523,P0456,C0204,3,2023-05-02,131.39999999999998
V003366,P0509,C0027,3,2022-05-17,182.16
V005073,P0173,C0122,7,2021-03-04,412.37
V004254,P0139,C0075,9,2022-10-16,712.53
V006161,P0080,C0031,8,2023-02-04,186.72
V003050,P0183,C0211,8,2021-04-06,669.6
V004105,P0449,C0300,5,2023-08-22,210.55
V001310,P0133,C0144,7,2022-02-08,227.78
V006572,P0010,C0117,9,2020-11-13,291.59999999999997
V000004,P0401,C0026,8,2022-04-23,643.84
V002424,P0142,C0104,1,2022-03-26,84.85
V000461,P0273,C0076,9,2021-05-13,560.34
V001390,P0039,C0064,2,2020-10-23,138.0
V000451,P0549,C0133,5,2024-04-10,296.95
V005016,P0081,C0045,4,2020-02-10,238.32
V005080,P0531,C0028,10,2021-06-24,535.6
V000698,P0427,C0074,8,2022-08-22,128.08
V005681,P0395,C0045,9,2022-08-04,504.18
V002179,P0344,C0217,6,2020-10-07,458.46
V000275,P0388,C0285,1,2022-10-25,55.68
V004636,P0510,C0089,2,2020-02-12,85.8
V007312,P0027,C0282,2,2020-10-18,67.7
V007584,P0507,C0245,3,2023-10-09,37.53
V007542,P0006,C0005,9,2020-02-05,343.34999999999997
V006117,P0249,C0261,9,2020-06-26,76.41
V000831,P0321,C0234,3,2023-07-10,15.629999999999999
V006421,P0135,C0056,2,2020-04-26,73.26
V007790,P0081,C0069,7,2023-06-21,417.06
V005848,P0046,C0281,3,2021-09-16,23.13
V007048,P0306,C0247,10,2020-01-06,900.6999999999999
V007114,P0218,C0071,6,2020-07-04,387.29999999999995
V001334,P0413,C0211,5,2021-12-18,480.65
V003200,P0438,C0164,6,2023-11-28,137.22
V002395,P0203,C0295,6,2023-06-18,422.88
V006390,P0209,C0005,1,2021-07-23,42.31
V001271,P0078,C0027,7,2023-11-04,430.99
V003904,P0283,C0119,3,2020-11-30,38.01
V002736,P0426,C0002,7,2022-07-13,389.41
V004231,P0455,C0206,7,2023-11-21,600.46
V007885,P0390,C0223,6,2022-07-06,175.74
V001821,P0002,C0089,3,2024-07-09,47.01
V000749,P0180,C0184,8,2023-07-29,638.48
V005755,P0342,C0161,1,2024-07-02,84.67
V007603,P0376,C0300,7,2022-02-11,229.25
V004213,P0177,C0126,8,2023-09-21,655.52
V002397,P0555,C0159,4,2023-01-19,257.48
V003137,P0285,C0192,4,2022-03-30,202.96
V007348,P0180,C0187,7,2023-04-17,558.6700000000001
V000155,P0149,C0133,2,2020-02-11,50.1
V006365,P0403,C0015,9,2020-07-06,590.9399999999999
V005298,P0004,C0276,6,2023-10-16,437.28
V001998,P0320,C0033,2,2022-09-15,7.26
V004150,P0342,C0183,8,2020-11-15,677.36
V001020,P0406,C0082,1,2020-08-10,95.75
V006976,P0590,C0237,8,2024-05-12,796.16
V007725,P0163,C0043,1,2020-05-10,36.6
V006671,P0303,C0093,5,2022-04-16,362.84999999999997
V005163,P0040,C0234,7,2023-05-26,248.99
V002328,P0353,C0027,1,2023-01-05,42.02
V001495,P0268,C0073,5,2020-09-30,265.3
V002977,P0286,C0275,9,2020-07-22,266.40000000000003
V002326,P0094,C0096,4,2020-05-27,138.68
V006104,P0401,C0039,4,2022-02-23,321.92
V001788,P0046,C0090,8,2021-05-01,61.68
V007480,P0527,C0078,6,2023-12-08,529.62
V000886,P0583,C0028,2,2022-12-19,57.96
V004085,P0168,C0263,2,2022-09-21,176.46
V000110,P0560,C0250,7,2021-09-09,242.54999999999998
V003920,P0176,C0074,1,2024-06-05,76.2
V004010,P0283,C0160,1,2024-02-27,12.67
V002060,P0008,C0048,2,2024-05-30,168.38
V003365,P0347,C0214,6,2020-10-08,129.96
V007780,P0581,C0195,7,2022-01-16,8.469999999999999
V007481,P0440,C0217,7,2024-02-05,399.91
V005731,P0525,C0032,6,2024-04-08,441.84000000000003
V000815,P0592,C0173,10,2022-07-11,856.5999999999999
V006707,P0285,C0139,9,2023-10-27,456.66
V007127,P0064,C0168,8,2022-10-10,30.64
V002422,P0088,C0155,6,2020-04-28,494.34000000000003
V005669,P0172,C0281,7,2023-12-06,45.85
V002970,P0296,C0117,10,2022-01-01,978.8
V007522,P0356,C0250,8,2023-10-17,273.28
V005377,P0016,C0140,2,2020-09-05,13.42
V004574,P0082,C0244,6,2021-05-24,211.92000000000002
V007975,P0236,C0050,4,2022-05-10,301.4
V007734,P0151,C0220,10,2022-04-11,518.0
V000330,P0035,C0027,1,2021-03-15,93.23
V004391,P0549,C0137,1,2021-01-21,59.39
V001409,P0187,C0009,4,2023-09-25,109.16
V004822,P0323,C0210,10,2021-01-08,636.1999999999999
V003010,P0009,C0244,8,2020-08-27,183.92
V004477,P0254,C0032,3,2021-09-22,218.13
V003549,P0516,C0164,1,2020-04-18,23.73
V004284,P0319,C0065,6,2020-05-02,164.52
V001601,P0435,C0073,2,2024-02-25,157.34
V007914,P0014,C0035,4,2024-05-17,303.88
V002573,P0072,C0007,1,2024-06-09,31.43
V003829,P0549,C0237,2,2021-02-25,118.78
V001959,P0560,C0164,1,2022-06-04,34.65
V000708,P0088,C0025,2,2021-08-02,164.78
V006726,P0570,C0150,4,2022-07-20,230.12
V004047,P0310,C0007,2,2023-02-16,18.68
V004000,P0382,C0247,9,2024-04-03,594.8100000000001
V001466,P0514,C0299,9,2021-02-15,213.12
V001379,P0019,C0082,3,2022-07-25,221.91
V004026,P0539,C0198,4,2021-12-13,68.2
V002986,P0428,C0051,1,2021-12-03,41.16
V003856,P0392,C0139,9,2021-08-11,77.58
V002526,P0097,C0048,5,2023-09-30,239.60000000000002
V000849,P0301,C0270,7,2020-03-04,350.49
V004283,P0051,C0027,4,2021-10-26,215.52
V005165,P0139,C0246,2,2020-11-17,158.34
V002106,P0002,C0074,7,2021-10-09,109.69
V002448,P0245,C0174,10,2022-05-03,554.5
V005491,P0495,C0033,5,2023-09-01,434.6
V006843,P0555,C0104,9,2024-05-16,579.33
V002541,P0511,C0037,5,2024-05-02,409.25
V003785,P0358,C0240,7,2020-11-03,666.12
V003997,P0142,C0109,6,2024-01-19,509.09999999999997
V003835,P0523,C0159,4,2023-10-14,239.68
V003452,P0147,C0184,4,2023-09-20,235.16
V001053,P0478,C0005,2,2020-05-18,170.9
V003949,P0083,C0081,3,2023-12-26,148.62
V006833,P0230,C0178,9,2021-12-11,559.98
V006665,P0377,C0192,10,2023-03-19,370.4
V002341,P0524,C0299,10,2021-09-28,192.3
V005602,P0452,C0071,4,2022-01-05,71.24
V007987,P0496,C0167,6,2021-08-23,362.4
V006729,P0348,C0161,10,2022-06-08,841.2
V005184,P0440,C0116,4,2024-02-24,228.52
V002363,P0457,C0185,7,2023-07-22,30.169999999999998
V006870,P0496,C0059,4,2022-07-03,241.6
V001738,P0584,C0117,10,2021-07-21,781.7
V004028,P0306,C0161,9,2023-05-10,810.6299999999999
V002971,P0350,C0051,6,2022-02-24,424.26
V003747,P0509,C0084,2,2022-07-07,121.44
V005048,P0557,C0033,9,2023-02-06,669.96
V005650,P0031,C0117,4,2022-07-06,268.68
V002933,P0557,C0061,9,2023-03-15,669.96
V007042,P0413,C0234,5,2022-12-10,480.65
V004615,P0587,C0169,1,2020-02-01,37.88
V001368,P0398,C0044,3,2023-09-14,85.32000000000001
V006481,P0358,C0279,8,2021-06-22,761.28
V005676,P0410,C0117,1,2022-04-13,75.18
V000876,P0559,C0192,7,2023-05-09,147.0
V001110,P0283,C0187,10,2023-11-10,126.7
V004135,P0112,C0059,3,2020-12-02,113.88
V003104,P0123,C0197,9,2020-04-28,271.98
V000893,P0226,C0167,4,2020-07-18,363.36
V005069,P0377,C0067,1,2024-02-03,37.04
V007242,P0128,C0047,8,2020-05-20,269.04
V004435,P0483,C0088,2,2022-02-18,155.66
V007730,P0359,C0132,6,2023-03-29,153.24
V006637,P0029,C0294,3,2022-03-28,33.51
V005538,P0030,C0036,6,2024-02-05,250.62
V004626,P0088,C0003,3,2024-03-21,247.17000000000002
V005402,P0324,C0282,7,2024-06-30,479.01000000000005
V000468,P0144,C0213,2,2023-09-17,26.56
V002993,P0559,C0278,2,2022-06-10,42.0
V001350,P0539,C0145,9,2021-09-27,153.45000000000002
V001299,P0100,C0030,1,2022-01-07,26.62
V004992,P0342,C0188,5,2022-12-30,423.35
V004436,P0262,C0265,7,2020-07-18,406.98
V003649,P0402,C0226,10,2023-09-10,411.8
V005749,P0382,C0297,4,2021-03-25,264.36
V005819,P0483,C0286,5,2020-10-28,389.15
V002525,P0369,C0263,1,2021-07-31,37.61
V000830,P0514,C0084,5,2023-06-10,118.4
V004387,P0344,C0256,7,2023-01-27,534.87
V004752,P0079,C0060,2,2022-08-15,7.82
V002814,P0496,C0129,8,2022-03-09,483.2
V000565,P0021,C0230,9,2021-12-19,316.08
V006881,P0249,C0048,1,2020-04-26,8.49
V006110,P0123,C0253,8,2024-04-12,241.76
V003848,P0142,C0096,7,2024-03-11,593.9499999999999
V002523,P0002,C0127,3,2024-06-18,47.01
V005418,P0526,C0072,6,2024-02-26,145.56
V002596,P0181,C0148,8,2023-05-29,433.84
V001880,P0198,C0244,2,2020-11-10,4.62
V002366,P0081,C0005,2,2020-10-16,119.16
V004873,P0158,C0061,5,2023-05-18,55.45
V006506,P0131,C0264,3,2024-05-27,5.82
V005875,P0545,C0161,10,2021-05-22,524.5
V006568,P0538,C0185,4,2022-01-16,19.56
V005919,P0158,C0132,3,2021-05-27,33.269999999999996
V003365,P0395,C0214,5,2020-10-08,280.1
V005635,P0141,C0270,9,2023-08-10,124.56
V003841,P0269,C0249,1,2021-01-29,74.18
V002388,P0331,C0059,7,2024-05-04,598.36
V003778,P0173,C0277,10,2022-04-08,589.0999999999999
V005932,P0545,C0060,4,2024-03-30,209.8
V000227,P0390,C0195,6,2022-02-10,175.74
V007077,P0155,C0073,6,2022-12-19,162.42000000000002
V001027,P0321,C0153,5,2023-11-30,26.05
V001635,P0242,C0041,5,2020-05-07,448.5
V004090,P0507,C0212,7,2024-06-29,87.57
V006807,P0008,C0297,9,2023-11-27,757.71
V007164,P0568,C0007,8,2021-04-09,557.92
V005812,P0479,C0299,3,2024-04-16,34.2
V003017,P0430,C0125,3,2023-08-10,168.45
V002191,P0218,C0205,3,2023-02-11,193.64999999999998
V002607,P0469,C0297,9,2021-05-11,466.11
V001906,P0313,C0054,1,2022-01-25,87.95
V006098,P0167,C0112,8,2021-07-28,705.36
V005965,P0335,C0294,8,2022-01-04,608.96
V001015,P0089,C0183,3,2021-12-07,284.61
V004016,P0423,C0101,10,2024-01-05,639.0999999999999
V004106,P0008,C0106,9,2020-12-11,757.71
V006026,P0317,C0144,10,2020-03-16,590.8
V005881,P0418,C0230,9,2024-06-23,302.04
V000779,P0366,C0099,5,2023-04-20,16.4
V000703,P0598,C0209,5,2021-04-04,155.8
V006666,P0352,C0163,8,2023-02-15,382.88
V000419,P0128,C0015,5,2022-09-22,168.15
V007028,P0547,C0282,2,2021-01-23,189.56
V004955,P0242,C0028,4,2022-02-21,358.8
V002242,P0087,C0264,4,2023-05-23,205.6
V007453,P0335,C0086,10,2023-02-14,761.2
V003974,P0377,C0027,4,2024-03-20,148.16
V007868,P0591,C0220,1,2023-12-13,11.15
V002504,P0323,C0237,8,2022-04-22,508.96
V004243,P0155,C0126,9,2020-02-19,243.63
V002925,P0314,C0140,4,2023-10-18,261.16
V002663,P0115,C0143,9,2021-09-10,833.67
V000288,P0120,C0131,6,2024-03-03,164.04
V006626,P0159,C0222,7,2021-08-04,408.38
V005711,P0262,C0092,6,2021-05-20,348.84000000000003
V006007,P0307,C0043,8,2023-03-12,180.8
V004392,P0099,C0277,8,2022-02-05,412.88
V002945,P0044,C0147,2,2024-01-02,21.42
V005419,P0296,C0101,7,2021-03-03,685.16
V000187,P0429,C0267,8,2020-10-26,168.08
V005117,P0484,C0065,2,2020-12-16,11.38
V001871,P0234,C0034,4,2020-10-04,271.8
V003988,P0139,C0221,2,2020-09-11,158.34
V007370,P0399,C0163,6,2023-01-29,288.9
V006843,P0524,C0104,8,2024-05-16,153.84
V001478,P0316,C0035,7,2020-07-20,130.48000000000002
V002397,P0421,C0159,7,2023-01-19,72.66000000000001
V006932,P0003,C0039,9,2021-04-24,455.21999999999997
V005597,P0458,C0282,6,2022-05-04,71.1
V002819,P0191,C0025,4,2020-05-05,300.16
V005305,P0522,C0255,8,2020-08-14,253.68
V005451,P0527,C0213,8,2022-05-03,706.16
V006666,P0360,C0163,7,2023-02-15,419.78999999999996
V002554,P0214,C0149,4,2024-06-20,85.96
V004169,P0341,C0198,3,2020-05-15,241.98
V005062,P0285,C0168,2,2023-09-19,101.48
V007675,P0413,C0161,4,2020-07-14,384.52
V001454,P0393,C0022,6,2023-11-12,95.58
V004428,P0524,C0185,5,2024-06-17,96.15
V005030,P0285,C0142,7,2024-02-15,355.18
V004475,P0226,C0003,4,2024-06-09,363.36
V001588,P0572,C0028,1,2022-10-05,75.01
V000438,P0166,C0190,9,2022-11-12,511.2
V002481,P0068,C0247,10,2021-06-24,298.09999999999997
V003429,P0598,C0112,8,2023-09-11,249.28
V000488,P0397,C0230,8,2024-01-19,207.84
V007874,P0205,C0211,6,2020-03-05,535.86
V004546,P0018,C0041,1,2022-05-21,59.04
V007125,P0051,C0069,2,2024-04-05,107.76
V001750,P0337,C0039,3,2020-07-20,43.44
V007715,P0489,C0183,8,2022-02-02,175.04
V003898,P0112,C0165,10,2020-10-03,379.6
V007180,P0003,C0047,1,2024-06-09,50.58
V007961,P0209,C0285,8,2023-03-26,338.48
V007430,P0056,C0004,2,2020-04-01,69.76
V006409,P0282,C0206,9,2021-08-09,105.3
